order_id,customer_id,order_time,payment_method,discount_pct,subtotal_usd,total_usd,country,device,source,order_month,order_year
4768,7824,2023-01-06 02:44:03,card,15,25.96,22.07,FR,desktop,social,2023-01,2023
4769,11599,2023-09-29 18:01:43,card,15,130.47,110.9,JP,desktop,organic,2023-09,2023
4770,17366,2025-10-09 17:52:58,card,15,56.94,48.4,DE,desktop,paid,2025-10,2025
4771,12720,2020-04-09 05:40:09,card,0,80.11,80.11,DE,desktop,paid,2020-04,2020
4772,8598,2021-10-22 07:20:57,card,0,671.77,671.77,AU,mobile,social,2021-10,2021
4773,19793,2024-08-29 23:27:49,paypal,20,110.72,88.58,AU,mobile,direct,2024-08,2024
4774,3996,2021-11-23 16:17:50,card,0,78.35,78.35,IN,mobile,organic,2021-11,2021
4775,6600,2021-06-14 10:16:08,card,0,81.4,81.4,DE,mobile,direct,2021-06,2021
4776,6398,2022-07-09 22:19:18,card,0,45.5,45.5,ZA,desktop,paid,2022-07,2022
4777,2121,2022-05-08 16:23:35,card,10,371.65,334.49,MX,mobile,direct,2022-05,2022
4778,6234,2020-01-02 06:34:32,paypal,10,318.11,286.3,GB,mobile,direct,2020-01,2020
4779,5535,2021-04-12 11:38:26,wallet,0,116.75,116.75,IN,mobile,paid,2021-04,2021
4780,18624,2023-03-03 07:37:19,card,0,40.17,40.17,AE,desktop,email,2023-03,2023
4781,10852,2021-03-22 10:17:32,paypal,0,312.64,312.64,US,mobile,social,2021-03,2021
4782,14616,2025-02-16 00:08:55,card,15,403.49,342.97,SG,mobile,organic,2025-02,2025
4783,16758,2020-03-14 01:37:48,wallet,0,83.06,83.06,DE,desktop,direct,2020-03,2020
4784,11555,2024-09-02 10:52:35,card,5,65.85,62.56,IN,desktop,email,2024-09,2024
4785,4191,2021-04-25 14:54:57,card,10,206.55,185.9,CA,mobile,direct,2021-04,2021
4786,2968,2024-09-16 23:35:46,card,0,104.12,104.12,SG,mobile,social,2024-09,2024
4787,19984,2025-01-19 05:33:24,card,0,274.19,274.19,SE,mobile,organic,2025-01,2025
4788,15069,2021-07-01 18:35:49,card,10,173.04,155.74,CA,mobile,organic,2021-07,2021
4789,3417,2023-03-18 19:39:18,card,20,178.72,142.98,IN,mobile,direct,2023-03,2023
4790,7498,2025-09-03 22:27:20,card,0,39.14,39.14,BR,mobile,organic,2025-09,2025
4791,1217,2022-09-25 00:24:33,wallet,0,326.56,326.56,MX,desktop,direct,2022-09,2022
4792,16398,2020-06-12 12:08:22,paypal,0,600.59,600.59,AE,desktop,organic,2020-06,2020
4793,7399,2024-01-04 15:43:26,wallet,0,314.0,314.0,GB,mobile,paid,2024-01,2024
4794,11786,2025-10-11 23:20:51,card,5,249.08,236.63,US,mobile,organic,2025-10,2025
4795,2094,2025-09-06 07:11:24,paypal,0,353.06,353.06,AU,tablet,referral,2025-09,2025
4796,6436,2023-03-25 00:14:42,card,0,73.55,73.55,US,tablet,organic,2023-03,2023
4797,14225,2025-01-19 09:04:02,card,0,339.16,339.16,DE,mobile,email,2025-01,2025
4798,12561,2021-09-04 17:41:49,card,15,190.89,162.26,US,mobile,email,2021-09,2021
4799,7751,2022-11-02 23:56:08,wallet,5,54.88,52.14,GB,mobile,referral,2022-11,2022
4800,10685,2021-02-14 13:16:27,wallet,0,143.1,143.1,JP,mobile,organic,2021-02,2021
4801,4643,2025-05-27 19:07:54,card,15,227.04,192.98,IN,mobile,paid,2025-05,2025
4802,10978,2020-07-25 18:05:12,card,0,82.47,82.47,IN,mobile,organic,2020-07,2020
4803,19006,2021-01-07 12:32:20,cod,20,340.68,272.54,BR,mobile,social,2021-01,2021
4804,1847,2020-05-11 15:38:02,wallet,10,100.88,90.79,GB,desktop,organic,2020-05,2020
4805,11737,2020-11-03 08:53:21,card,0,78.93,78.93,GB,mobile,email,2020-11,2020
4806,9616,2020-09-27 14:03:35,card,15,132.53,112.65,AU,desktop,organic,2020-09,2020
4807,11944,2021-10-26 21:17:16,card,0,83.05,83.05,CA,desktop,organic,2021-10,2021
4808,2226,2022-10-04 09:43:40,cod,10,69.69,62.72,BR,desktop,referral,2022-10,2022
4809,11791,2021-07-16 23:58:28,card,15,77.3,65.7,US,mobile,organic,2021-07,2021
4810,17795,2023-01-21 20:56:25,paypal,0,6.43,6.43,GB,mobile,social,2023-01,2023
4811,4770,2024-08-31 15:14:59,wallet,0,520.96,520.96,NL,mobile,organic,2024-08,2024
4812,2636,2021-12-04 03:48:30,card,5,39.16,37.2,DE,tablet,referral,2021-12,2021
4813,17628,2023-03-05 21:43:36,paypal,0,46.79,46.79,ES,tablet,organic,2023-03,2023
4814,92,2025-08-30 12:22:02,card,5,76.6,72.77,PL,mobile,direct,2025-08,2025
4815,11997,2020-05-01 11:38:20,cod,0,40.78,40.78,US,mobile,organic,2020-05,2020
4816,819,2022-06-24 14:51:43,card,0,104.25,104.25,DE,mobile,paid,2022-06,2022
4817,18327,2022-05-17 21:31:26,card,5,54.84,52.1,MX,mobile,organic,2022-05,2022
4818,14707,2021-06-13 05:26:44,card,0,87.99,87.99,US,desktop,organic,2021-06,2021
4819,17433,2025-08-22 14:28:59,card,5,384.06,364.86,IN,mobile,direct,2025-08,2025
4820,16339,2025-10-25 00:30:08,card,10,50.35,45.32,US,desktop,organic,2025-10,2025
4821,3981,2025-04-08 10:30:05,card,10,14.32,12.89,CA,tablet,direct,2025-04,2025
4822,18294,2021-03-30 19:08:54,card,5,169.69,161.21,GB,mobile,organic,2021-03,2021
4823,16687,2024-04-24 00:31:29,card,10,88.88,79.99,US,desktop,referral,2024-04,2024
4824,16837,2023-01-25 10:47:37,card,10,38.19,34.37,NL,mobile,organic,2023-01,2023
4825,6108,2021-07-12 10:51:45,card,0,8.68,8.68,US,desktop,direct,2021-07,2021
4826,11481,2025-03-02 04:51:22,card,15,378.3,321.56,JP,desktop,social,2025-03,2025
4827,1833,2021-06-04 15:03:51,cod,5,168.18,159.77,FR,mobile,email,2021-06,2021
4828,14264,2021-03-10 01:42:24,card,20,130.58,104.46,AU,desktop,email,2021-03,2021
4829,1725,2023-09-20 17:29:13,wallet,10,287.21,258.49,GB,mobile,email,2023-09,2023
4830,13205,2022-12-05 18:08:12,card,15,143.09,121.63,AU,desktop,direct,2022-12,2022
4831,10794,2022-06-24 13:10:52,card,5,55.39,52.62,MX,desktop,email,2022-06,2022
4832,17112,2022-12-01 06:34:57,paypal,0,115.67,115.67,PL,mobile,social,2022-12,2022
4833,13833,2022-10-22 08:46:40,cod,0,171.26,171.26,SE,tablet,organic,2022-10,2022
4834,13380,2025-08-30 20:48:20,card,0,27.05,27.05,CA,mobile,email,2025-08,2025
4835,11423,2024-08-25 09:28:07,wallet,10,142.64,128.38,BR,mobile,paid,2024-08,2024
4836,14055,2023-12-08 16:53:28,card,5,113.95,108.25,ZA,mobile,paid,2023-12,2023
4837,12172,2020-03-24 04:57:18,card,0,167.7,167.7,IN,mobile,paid,2020-03,2020
4838,12578,2021-03-11 04:39:02,card,0,192.35,192.35,MX,desktop,direct,2021-03,2021
4839,7387,2020-06-12 19:44:32,card,0,317.18,317.18,BR,desktop,paid,2020-06,2020
4840,17399,2021-05-19 12:36:06,card,10,117.48,105.73,IN,desktop,email,2021-05,2021
4841,13503,2025-05-10 20:17:26,card,0,207.01,207.01,ES,desktop,organic,2025-05,2025
4842,15973,2024-12-23 02:25:39,cod,0,65.56,65.56,GB,mobile,organic,2024-12,2024
4843,3750,2022-06-11 00:34:28,card,15,55.18,46.9,BR,mobile,direct,2022-06,2022
4844,15078,2025-10-06 09:49:47,paypal,5,19.66,18.68,CA,desktop,organic,2025-10,2025
4845,6406,2020-05-30 17:41:35,card,5,97.68,92.8,NL,tablet,organic,2020-05,2020
4846,7195,2023-08-15 16:36:57,card,0,159.68,159.68,US,mobile,direct,2023-08,2023
4847,11614,2023-12-05 17:43:52,card,15,9.2,7.82,US,desktop,social,2023-12,2023
4848,4800,2021-02-05 08:31:10,paypal,0,317.64,317.64,SE,desktop,organic,2021-02,2021
4849,8365,2020-04-03 23:13:30,card,5,53.67,50.99,GB,tablet,direct,2020-04,2020
4850,13434,2024-02-29 02:51:17,card,20,50.68,40.54,SE,desktop,organic,2024-02,2024
4851,7461,2020-05-28 14:28:17,card,15,26.4,22.44,US,tablet,direct,2020-05,2020
4852,12497,2024-08-22 00:47:16,card,5,28.57,27.14,US,mobile,paid,2024-08,2024
4853,13077,2024-12-24 16:04:23,wallet,15,189.61,161.17,NL,desktop,direct,2024-12,2024
4854,8131,2020-01-27 20:13:15,paypal,10,37.0,33.3,US,desktop,email,2020-01,2020
4855,7149,2024-05-16 18:47:10,card,0,367.38,367.38,ES,tablet,paid,2024-05,2024
4856,5941,2024-06-15 11:45:22,card,20,143.97,115.18,SG,mobile,organic,2024-06,2024
4857,4176,2022-11-09 01:19:49,wallet,0,55.18,55.18,US,mobile,direct,2022-11,2022
4858,692,2021-08-26 02:31:20,card,0,40.27,40.27,IN,mobile,social,2021-08,2021
4859,6966,2020-10-05 16:12:16,card,0,67.97,67.97,DE,mobile,organic,2020-10,2020
4860,11254,2023-04-02 12:41:32,card,10,75.06,67.55,GB,desktop,direct,2023-04,2023
4861,11201,2020-11-25 12:44:53,paypal,0,146.19,146.19,US,desktop,referral,2020-11,2020
4862,2059,2023-04-20 02:45:04,wallet,10,21.77,19.59,NL,tablet,organic,2023-04,2023
4863,4362,2024-03-24 17:09:07,card,0,86.21,86.21,DE,mobile,organic,2024-03,2024
4864,1618,2021-07-22 16:04:59,wallet,0,31.72,31.72,ES,desktop,direct,2021-07,2021
4865,4222,2021-05-31 12:40:24,cod,10,9.27,8.34,BR,mobile,organic,2021-05,2021
4866,6887,2022-12-19 15:04:24,card,0,81.13,81.13,IN,mobile,paid,2022-12,2022
4867,4994,2021-07-25 11:35:24,card,5,17.19,16.33,FR,mobile,social,2021-07,2021
4868,8751,2024-07-26 16:45:22,paypal,0,104.6,104.6,NL,mobile,organic,2024-07,2024
4869,2312,2023-12-05 15:59:03,card,15,38.67,32.87,BR,desktop,direct,2023-12,2023
4870,6967,2021-03-03 11:51:49,paypal,20,74.16,59.33,PL,mobile,direct,2021-03,2021
4871,5746,2022-02-03 09:44:34,card,15,8.28,7.04,US,desktop,direct,2022-02,2022
4872,7138,2021-10-15 08:56:34,card,20,41.84,33.47,DE,mobile,organic,2021-10,2021
4873,9375,2023-02-07 04:33:25,card,5,22.71,21.57,SG,tablet,paid,2023-02,2023
4874,11312,2024-05-11 04:58:45,card,15,84.32,71.67,FR,tablet,paid,2024-05,2024
4875,1106,2024-01-13 17:05:13,card,20,71.35,57.08,MX,mobile,organic,2024-01,2024
4876,12906,2020-04-07 05:36:34,card,0,58.26,58.26,GB,desktop,organic,2020-04,2020
4877,4524,2023-06-05 18:13:47,card,5,502.78,477.64,ZA,tablet,organic,2023-06,2023
4878,7582,2021-02-02 16:36:06,card,0,92.88,92.88,US,mobile,organic,2021-02,2021
4879,18092,2020-06-10 06:13:43,paypal,20,211.67,169.34,IN,desktop,direct,2020-06,2020
4880,15686,2025-10-07 17:15:59,card,0,425.69,425.69,DE,desktop,referral,2025-10,2025
4881,15441,2022-12-03 23:12:31,card,0,43.66,43.66,AE,mobile,organic,2022-12,2022
4882,4554,2024-07-25 14:31:51,card,0,21.61,21.61,JP,mobile,organic,2024-07,2024
4883,6839,2024-05-31 14:51:58,paypal,5,103.62,98.44,JP,mobile,referral,2024-05,2024
4884,6755,2023-08-15 20:36:25,card,0,32.42,32.42,US,mobile,organic,2023-08,2023
4885,8045,2021-01-31 02:37:34,card,0,261.36,261.36,US,tablet,referral,2021-01,2021
4886,3590,2025-05-22 11:10:35,card,10,34.22,30.8,US,mobile,organic,2025-05,2025
4887,3953,2020-08-04 07:43:37,card,15,173.62,147.58,IN,desktop,email,2020-08,2020
4888,1712,2021-02-05 16:14:56,card,0,85.09,85.09,DE,mobile,email,2021-02,2021
4889,14304,2023-04-29 10:00:12,paypal,0,51.79,51.79,DE,mobile,direct,2023-04,2023
4890,12255,2020-07-16 14:23:29,card,10,37.01,33.31,US,mobile,social,2020-07,2020
4891,1516,2020-11-08 09:05:50,card,10,134.38,120.94,GB,mobile,direct,2020-11,2020
4892,17588,2025-06-11 19:45:17,card,20,465.39,372.31,ES,mobile,organic,2025-06,2025
4893,14119,2024-03-15 08:03:54,card,20,102.7,82.16,DE,mobile,organic,2024-03,2024
4894,2686,2020-04-25 06:49:00,cod,0,95.96,95.96,IN,mobile,referral,2020-04,2020
4895,12245,2024-11-08 04:00:32,paypal,15,113.84,96.76,BR,desktop,direct,2024-11,2024
4896,18691,2024-02-03 06:39:45,card,0,179.28,179.28,IN,mobile,social,2024-02,2024
4897,5398,2023-03-20 07:16:31,card,0,117.19,117.19,BR,mobile,referral,2023-03,2023
4898,14565,2024-06-18 06:37:34,paypal,0,120.02,120.02,BR,tablet,paid,2024-06,2024
4899,10091,2024-05-23 16:30:48,card,0,119.57,119.57,CA,mobile,organic,2024-05,2024
4900,11096,2022-06-19 06:02:10,paypal,20,183.21,146.57,BR,mobile,direct,2022-06,2022
4901,16912,2025-03-20 13:17:36,paypal,10,262.66,236.39,SG,mobile,paid,2025-03,2025
4902,8145,2022-01-24 21:40:33,card,0,519.46,519.46,SE,mobile,organic,2022-01,2022
4903,5501,2020-12-24 03:27:56,card,10,69.68,62.71,AE,desktop,direct,2020-12,2020
4904,271,2022-04-09 22:01:39,card,20,42.46,33.97,IN,desktop,organic,2022-04,2022
4905,8253,2021-12-01 11:24:03,paypal,0,54.17,54.17,DE,mobile,organic,2021-12,2021
4906,11401,2024-02-01 13:47:18,card,10,60.51,54.46,MX,mobile,organic,2024-02,2024
4907,594,2023-09-05 17:27:27,wallet,10,68.59,61.73,DE,mobile,direct,2023-09,2023
4908,19117,2020-07-22 03:39:58,card,15,442.61,376.22,US,mobile,organic,2020-07,2020
4909,13170,2023-08-30 01:01:30,card,10,371.19,334.07,BR,desktop,organic,2023-08,2023
4910,19667,2020-08-11 09:57:48,paypal,15,4.69,3.99,NL,mobile,social,2020-08,2020
4911,10997,2022-07-28 03:29:51,card,0,20.57,20.57,IN,desktop,organic,2022-07,2022
4912,3548,2020-08-15 20:14:07,wallet,0,91.19,91.19,ZA,desktop,social,2020-08,2020
4913,4551,2024-12-13 10:55:27,card,15,100.6,85.51,JP,desktop,paid,2024-12,2024
4914,10666,2024-09-23 13:12:44,card,0,261.85,261.85,FR,mobile,organic,2024-09,2024
4915,3187,2021-10-29 21:10:00,card,10,228.0,205.2,SE,mobile,referral,2021-10,2021
4916,15974,2022-11-13 10:12:59,cod,0,59.21,59.21,MX,mobile,direct,2022-11,2022
4917,9655,2020-10-13 08:11:30,card,0,20.73,20.73,US,desktop,social,2020-10,2020
4918,5847,2025-09-11 23:23:20,cod,20,29.54,23.63,JP,mobile,social,2025-09,2025
4919,6652,2024-09-30 16:50:07,card,15,127.84,108.66,FR,mobile,paid,2024-09,2024
4920,3476,2022-11-26 10:06:44,card,10,47.51,42.76,AU,desktop,paid,2022-11,2022
4921,17523,2020-12-22 02:02:03,card,20,45.01,36.01,NL,desktop,paid,2020-12,2020
4922,4950,2021-05-20 00:45:41,card,10,71.52,64.37,DE,desktop,organic,2021-05,2021
4923,14625,2025-01-28 03:38:47,paypal,15,118.14,100.42,FR,mobile,organic,2025-01,2025
4924,13467,2024-12-29 06:21:09,paypal,0,72.61,72.61,MX,mobile,email,2024-12,2024
4925,10202,2021-08-01 19:34:59,paypal,20,302.26,241.81,CA,mobile,direct,2021-08,2021
4926,571,2020-08-30 21:56:23,card,5,75.35,71.58,IN,mobile,organic,2020-08,2020
4927,15821,2020-08-04 21:57:36,card,0,14.07,14.07,MX,mobile,email,2020-08,2020
4928,8091,2021-08-28 01:10:12,card,0,38.76,38.76,AE,desktop,referral,2021-08,2021
4929,6372,2023-07-05 01:50:22,card,0,206.55,206.55,US,mobile,direct,2023-07,2023
4930,5290,2020-07-11 02:57:20,card,15,20.6,17.51,DE,desktop,direct,2020-07,2020
4931,15330,2022-06-09 05:30:26,card,0,159.59,159.59,MX,mobile,direct,2022-06,2022
4932,1338,2020-07-09 02:31:58,card,15,163.26,138.77,GB,mobile,social,2020-07,2020
4933,8618,2021-07-01 14:14:15,card,10,140.18,126.16,CA,mobile,organic,2021-07,2021
4934,10191,2021-05-21 17:41:21,card,5,230.48,218.96,SG,mobile,organic,2021-05,2021
4935,2448,2024-02-05 11:22:37,card,10,165.15,148.63,AU,mobile,direct,2024-02,2024
4936,14009,2024-05-16 15:49:23,card,0,53.67,53.67,ES,mobile,organic,2024-05,2024
4937,123,2023-07-15 03:58:14,card,10,126.06,113.45,NL,mobile,direct,2023-07,2023
4938,669,2021-02-13 11:17:50,card,10,82.99,74.69,AU,tablet,organic,2021-02,2021
4939,13789,2024-08-09 07:46:40,card,0,75.11,75.11,GB,desktop,organic,2024-08,2024
4940,13634,2021-03-18 02:52:33,card,0,303.26,303.26,GB,mobile,organic,2021-03,2021
4941,3961,2022-03-16 13:59:38,card,10,22.89,20.6,PL,desktop,direct,2022-03,2022
4942,3973,2020-08-05 00:15:28,card,15,113.31,96.31,SG,desktop,referral,2020-08,2020
4943,5078,2022-12-05 12:23:54,card,0,138.19,138.19,DE,mobile,social,2022-12,2022
4944,845,2025-08-08 11:38:09,wallet,10,192.51,173.26,ES,mobile,organic,2025-08,2025
4945,931,2025-05-15 07:43:20,card,20,161.08,128.86,FR,mobile,direct,2025-05,2025
4946,6001,2021-06-16 18:14:14,card,0,7.24,7.24,US,desktop,direct,2021-06,2021
4947,4235,2023-11-30 16:07:54,card,15,241.23,205.05,ES,desktop,social,2023-11,2023
4948,4430,2020-07-15 00:03:28,card,15,22.16,18.84,JP,desktop,direct,2020-07,2020
4949,7213,2024-05-29 05:56:54,card,0,93.2,93.2,DE,desktop,paid,2024-05,2024
4950,5025,2022-08-14 07:22:41,wallet,10,108.24,97.42,JP,desktop,paid,2022-08,2022
4951,13600,2023-11-20 17:31:02,wallet,5,50.34,47.82,IN,desktop,email,2023-11,2023
4952,16324,2023-04-19 08:50:30,paypal,10,60.72,54.65,SG,mobile,referral,2023-04,2023
4953,777,2022-05-05 13:34:05,card,0,266.2,266.2,US,tablet,referral,2022-05,2022
4954,16948,2023-09-22 21:49:44,card,15,39.14,33.27,AU,mobile,direct,2023-09,2023
4955,15912,2021-11-09 17:14:50,paypal,0,331.84,331.84,DE,mobile,social,2021-11,2021
4956,283,2020-07-14 01:03:55,wallet,0,51.34,51.34,AU,mobile,referral,2020-07,2020
4957,11632,2024-05-23 02:17:14,card,0,54.13,54.13,US,mobile,organic,2024-05,2024
4958,12972,2022-12-19 02:40:31,card,20,86.15,68.92,FR,mobile,email,2022-12,2022
4959,12628,2024-07-13 22:14:48,card,0,96.74,96.74,ES,desktop,direct,2024-07,2024
4960,11455,2020-07-19 08:47:30,card,0,15.35,15.35,US,mobile,paid,2020-07,2020
4961,16091,2020-08-27 18:12:22,card,0,35.49,35.49,NL,desktop,organic,2020-08,2020
4962,176,2025-04-09 10:03:58,wallet,15,79.2,67.32,FR,mobile,organic,2025-04,2025
4963,19747,2020-01-23 06:28:30,card,0,257.66,257.66,GB,mobile,organic,2020-01,2020
4964,5364,2024-02-01 00:58:46,paypal,10,309.32,278.39,FR,mobile,paid,2024-02,2024
4965,14470,2025-04-03 00:16:33,card,5,267.02,253.67,GB,mobile,email,2025-04,2025
4966,4157,2023-05-08 22:12:35,paypal,5,29.36,27.89,US,mobile,organic,2023-05,2023
4967,1105,2025-02-22 01:01:49,card,0,169.84,169.84,PL,mobile,paid,2025-02,2025
4968,8114,2021-07-11 01:18:07,wallet,0,189.3,189.3,GB,mobile,organic,2021-07,2021
4969,2588,2021-08-11 16:12:27,paypal,15,81.14,68.97,DE,desktop,social,2021-08,2021
4970,5401,2023-04-23 10:06:32,wallet,20,8.82,7.06,IN,mobile,direct,2023-04,2023
4971,1670,2025-04-01 17:23:24,card,10,21.83,19.65,DE,tablet,direct,2025-04,2025
4972,160,2021-06-01 16:26:30,card,0,22.22,22.22,US,desktop,social,2021-06,2021
4973,16299,2020-06-15 07:52:18,card,10,23.31,20.98,BR,mobile,email,2020-06,2020
4974,6206,2024-11-11 15:05:09,card,15,80.93,68.79,JP,mobile,direct,2024-11,2024
4975,8217,2023-04-22 22:37:21,card,15,67.34,57.24,CA,mobile,social,2023-04,2023
4976,8362,2025-09-29 00:09:00,paypal,0,220.82,220.82,US,desktop,organic,2025-09,2025
4977,6458,2021-09-11 10:53:53,wallet,0,36.0,36.0,AU,desktop,referral,2021-09,2021
4978,17456,2022-12-04 13:53:08,wallet,20,117.01,93.61,ES,desktop,direct,2022-12,2022
4979,6607,2022-07-21 14:32:41,card,0,9.79,9.79,IN,desktop,organic,2022-07,2022
4980,10694,2020-03-09 19:56:49,wallet,0,220.65,220.65,US,mobile,organic,2020-03,2020
4981,6176,2022-01-22 15:13:51,card,10,427.31,384.58,JP,mobile,referral,2022-01,2022
4982,17180,2025-06-23 17:31:34,paypal,0,114.2,114.2,SG,mobile,direct,2025-06,2025
4983,7211,2024-07-09 18:47:39,wallet,15,303.83,258.26,GB,mobile,paid,2024-07,2024
4984,11897,2021-12-04 01:28:26,card,15,169.8,144.33,SE,desktop,direct,2021-12,2021
4985,2384,2020-10-25 10:38:35,wallet,0,126.9,126.9,CA,mobile,direct,2020-10,2020
4986,4085,2022-09-23 18:58:26,card,15,100.93,85.79,GB,tablet,direct,2022-09,2022
4987,6703,2020-07-23 09:13:28,card,0,137.42,137.42,AU,mobile,social,2020-07,2020
4988,1618,2025-07-23 20:14:57,cod,0,102.58,102.58,ES,mobile,direct,2025-07,2025
4989,8951,2021-06-16 17:24:11,card,5,97.43,92.56,FR,mobile,direct,2021-06,2021
4990,15532,2023-11-11 15:19:23,card,10,76.6,68.94,GB,desktop,organic,2023-11,2023
4991,18114,2025-05-11 13:33:16,paypal,10,100.8,90.72,PL,mobile,organic,2025-05,2025
4992,12329,2024-05-18 04:54:31,card,0,120.54,120.54,ES,desktop,organic,2024-05,2024
4993,997,2023-11-23 08:33:54,card,20,40.44,32.35,CA,mobile,paid,2023-11,2023
4994,17158,2021-04-05 21:18:37,wallet,15,28.23,24.0,FR,desktop,organic,2021-04,2021
4995,17423,2024-02-24 12:54:09,card,0,70.59,70.59,GB,desktop,organic,2024-02,2024
4996,9396,2020-05-19 11:29:14,cod,15,27.68,23.53,FR,mobile,organic,2020-05,2020
4997,354,2023-09-22 03:53:12,paypal,5,70.36,66.84,ES,mobile,organic,2023-09,2023
4998,14561,2020-11-12 00:22:34,card,0,78.99,78.99,US,desktop,referral,2020-11,2020
4999,18827,2024-08-03 02:49:13,paypal,20,173.94,139.15,JP,mobile,organic,2024-08,2024
5000,17696,2024-11-18 18:50:34,paypal,0,705.56,705.56,CA,mobile,organic,2024-11,2024
5001,7952,2022-04-07 01:20:35,paypal,20,197.77,158.22,US,mobile,direct,2022-04,2022
5002,17188,2021-08-23 08:26:36,card,5,85.49,81.22,NL,desktop,paid,2021-08,2021
5003,16418,2024-12-12 06:47:08,paypal,0,7.41,7.41,DE,mobile,social,2024-12,2024
5004,13134,2024-12-21 08:25:00,card,0,115.93,115.93,BR,desktop,direct,2024-12,2024
5005,18328,2021-09-07 03:48:53,card,10,77.6,69.84,US,mobile,direct,2021-09,2021
5006,880,2020-07-20 12:07:35,card,0,46.92,46.92,US,desktop,referral,2020-07,2020
5007,6019,2023-10-13 23:10:06,card,20,206.63,165.3,AE,mobile,paid,2023-10,2023
5008,12399,2023-03-06 10:30:24,wallet,15,302.26,256.92,US,mobile,email,2023-03,2023
5009,9340,2023-12-18 23:17:39,wallet,0,174.11,174.11,BR,desktop,social,2023-12,2023
5010,14299,2021-08-25 04:48:17,card,0,146.95,146.95,SG,desktop,paid,2021-08,2021
5011,19639,2024-07-31 19:06:17,paypal,0,87.84,87.84,SE,mobile,organic,2024-07,2024
5012,12937,2025-03-06 13:11:49,card,15,242.55,206.17,US,mobile,social,2025-03,2025
5013,7328,2022-03-28 00:14:48,paypal,10,134.52,121.07,DE,mobile,paid,2022-03,2022
5014,1143,2024-07-14 03:52:07,card,5,87.46,83.09,SG,desktop,organic,2024-07,2024
5015,8328,2020-10-21 00:06:48,card,0,23.99,23.99,US,mobile,email,2020-10,2020
5016,2819,2020-01-16 03:28:56,card,0,585.25,585.25,DE,mobile,paid,2020-01,2020
5017,12767,2023-01-01 12:42:55,card,0,148.16,148.16,JP,desktop,direct,2023-01,2023
5018,9494,2022-06-08 00:22:36,card,0,108.26,108.26,MX,tablet,social,2022-06,2022
5019,10710,2022-11-22 13:14:33,card,15,50.5,42.92,US,desktop,email,2022-11,2022
5020,15091,2022-06-03 23:30:16,card,0,75.95,75.95,MX,mobile,organic,2022-06,2022
5021,4549,2021-07-31 06:54:23,card,0,469.56,469.56,ES,mobile,referral,2021-07,2021
5022,12004,2022-04-01 19:14:45,paypal,10,338.02,304.22,US,desktop,email,2022-04,2022
5023,9579,2020-09-09 16:37:12,card,0,78.78,78.78,AU,tablet,referral,2020-09,2020
5024,6606,2024-09-01 09:18:49,paypal,0,5.4,5.4,IN,mobile,direct,2024-09,2024
5025,3324,2023-01-27 10:10:40,wallet,5,171.26,162.7,NL,desktop,social,2023-01,2023
5026,2722,2025-05-14 00:53:27,card,0,229.86,229.86,IN,desktop,organic,2025-05,2025
5027,4233,2024-03-11 03:50:55,card,0,156.29,156.29,US,tablet,organic,2024-03,2024
5028,3126,2023-04-01 22:55:43,paypal,0,168.18,168.18,PL,desktop,paid,2023-04,2023
5029,11029,2021-01-14 04:36:23,card,0,113.95,113.95,US,mobile,email,2021-01,2021
5030,1440,2022-12-31 15:02:28,card,5,141.96,134.86,GB,mobile,direct,2022-12,2022
