review_id,order_id,product_id,rating,review_text,review_time
1825,5594,866,4,Good value for money!,2024-04-13
1826,5595,414,5,"Excellent product, highly recommend!",2020-11-23
1827,5595,439,3,Okay overall.,2021-07-06
1828,5596,792,4,Good value for money!,2022-09-17
1829,5599,668,5,"Excellent product, highly recommend!",2025-05-22
1830,5599,1043,4,Good value for money!,2022-07-21
1831,5599,575,5,"Excellent product, highly recommend!",2022-04-11
1832,5601,571,5,"Excellent product, highly recommend!",2024-07-07
1833,5601,782,1,"Very disappointed, would not buy again.",2025-02-28
1834,5618,957,5,"Excellent product, highly recommend!",2022-08-24
1835,5621,845,5,"Excellent product, highly recommend!",2021-07-15
1836,5621,1018,4,Good value for money!,2022-05-18
1837,5628,788,4,Good value for money!,2023-05-02
1838,5628,624,5,"Excellent product, highly recommend!",2025-01-24
1839,5628,460,5,"Excellent product, highly recommend!",2023-08-09
1840,5629,439,5,"Excellent product, highly recommend!",2023-10-12
1841,5629,84,5,"Excellent product, highly recommend!",2021-10-04
1842,5629,876,5,"Excellent product, highly recommend!",2021-08-02
1843,5633,1084,3,Okay overall.,2025-10-12
1844,5636,423,5,"Excellent product, highly recommend!",2023-01-12
1845,5636,293,4,Good value for money!,2024-08-24
1846,5639,797,4,Good value for money!,2021-07-24
1847,5643,270,5,"Excellent product, highly recommend!",2023-11-07
1848,5645,741,4,Good value for money!,2024-09-16
1849,5646,195,5,"Excellent product, highly recommend!",2023-01-30
1850,5646,333,4,Good value for money!,2023-02-07
1851,5660,389,3,Okay overall.,2020-06-14
1852,5660,1121,5,"Excellent product, highly recommend!",2024-02-07
1853,5660,1123,4,Good value for money!,2021-11-03
1854,5662,129,1,"Very disappointed, would not buy again.",2022-10-02
1855,5666,533,5,"Excellent product, highly recommend!",2021-02-07
1856,5669,1099,4,Good value for money!,2024-06-14
1857,5669,385,4,Good value for money!,2020-01-02
1858,5670,889,5,"Excellent product, highly recommend!",2020-09-13
1859,5672,873,1,"Very disappointed, would not buy again.",2022-10-02
1860,5672,982,5,"Excellent product, highly recommend!",2024-06-17
1861,5672,764,3,Okay overall.,2020-12-01
1862,5672,910,2,Not great quality.,2022-08-09
1863,5675,1158,5,"Excellent product, highly recommend!",2024-01-10
1864,5675,1092,5,"Excellent product, highly recommend!",2024-03-11
1865,5680,753,2,Not great quality.,2022-08-27
1866,5680,758,2,Not great quality.,2024-05-04
1867,5690,612,3,Okay overall.,2023-06-05
1868,5694,935,5,"Excellent product, highly recommend!",2025-08-13
1869,5706,1030,3,Okay overall.,2025-10-02
1870,5706,1086,5,"Excellent product, highly recommend!",2024-04-18
1871,5728,234,5,"Excellent product, highly recommend!",2021-10-07
1872,5732,522,3,Okay overall.,2024-11-03
1873,5732,1099,5,"Excellent product, highly recommend!",2025-08-29
1874,5735,556,5,"Excellent product, highly recommend!",2022-05-02
1875,5735,637,5,"Excellent product, highly recommend!",2023-09-27
1876,5738,742,5,"Excellent product, highly recommend!",2023-04-18
1877,5738,920,3,Okay overall.,2020-05-24
1878,5738,1005,5,"Excellent product, highly recommend!",2022-05-28
1879,5741,1197,4,Good value for money!,2023-11-03
1880,5741,1008,5,"Excellent product, highly recommend!",2021-12-27
1881,5741,1155,3,Okay overall.,2021-07-21
1882,5741,1039,4,Good value for money!,2020-08-31
1883,5744,1112,3,Okay overall.,2020-10-28
1884,5749,867,4,Good value for money!,2021-04-02
1885,5750,176,5,"Excellent product, highly recommend!",2022-08-07
1886,5751,373,1,"Very disappointed, would not buy again.",2024-04-27
1887,5752,422,1,"Very disappointed, would not buy again.",2022-08-27
1888,5752,549,5,"Excellent product, highly recommend!",2020-09-02
1889,5763,526,1,"Very disappointed, would not buy again.",2021-08-12
1890,5763,22,5,"Excellent product, highly recommend!",2025-10-08
1891,5765,901,5,"Excellent product, highly recommend!",2024-10-22
1892,5773,269,5,"Excellent product, highly recommend!",2024-03-06
1893,5800,1171,4,Good value for money!,2024-01-31
1894,5800,579,5,"Excellent product, highly recommend!",2024-10-26
1895,5800,352,5,"Excellent product, highly recommend!",2023-08-10
1896,5802,1043,4,Good value for money!,2022-04-29
1897,5808,1001,4,Good value for money!,2024-02-16
1898,5808,988,5,"Excellent product, highly recommend!",2025-03-07
1899,5815,581,5,"Excellent product, highly recommend!",2024-03-09
1900,5816,899,4,Good value for money!,2023-08-26
1901,5816,221,5,"Excellent product, highly recommend!",2020-09-28
1902,5816,257,1,"Very disappointed, would not buy again.",2023-03-29
1903,5817,1007,4,Good value for money!,2025-01-14
1904,5821,313,5,"Excellent product, highly recommend!",2022-02-19
1905,5821,608,4,Good value for money!,2024-03-08
1906,5822,991,4,Good value for money!,2021-12-17
1907,5822,896,4,Good value for money!,2025-09-21
1908,5822,1187,5,"Excellent product, highly recommend!",2025-07-06
1909,5822,902,5,"Excellent product, highly recommend!",2022-03-11
1910,5829,1074,2,Not great quality.,2024-07-04
1911,5829,1023,5,"Excellent product, highly recommend!",2023-10-04
1912,5829,355,5,"Excellent product, highly recommend!",2024-03-29
1913,5831,730,4,Good value for money!,2024-09-08
1914,5831,755,4,Good value for money!,2023-04-28
1915,5834,837,4,Good value for money!,2021-10-03
1916,5834,944,5,"Excellent product, highly recommend!",2021-11-26
1917,5834,257,4,Good value for money!,2023-05-17
1918,5838,364,5,"Excellent product, highly recommend!",2023-11-08
1919,5840,226,5,"Excellent product, highly recommend!",2022-06-03
1920,5840,459,4,Good value for money!,2020-01-07
1921,5843,556,3,Okay overall.,2020-10-22
1922,5843,617,5,"Excellent product, highly recommend!",2025-09-21
1923,5843,564,4,Good value for money!,2020-08-22
1924,5844,924,2,Not great quality.,2023-04-02
1925,5844,1005,5,"Excellent product, highly recommend!",2023-10-15
1926,5844,1069,4,Good value for money!,2023-10-09
1927,5845,1020,5,"Excellent product, highly recommend!",2024-09-28
1928,5849,908,3,Okay overall.,2021-08-06
1929,5849,374,5,"Excellent product, highly recommend!",2021-03-25
1930,5857,226,4,Good value for money!,2022-09-22
1931,5870,1137,4,Good value for money!,2022-06-04
1932,5872,231,4,Good value for money!,2023-07-24
1933,5874,1077,5,"Excellent product, highly recommend!",2024-03-04
1934,5875,631,3,Okay overall.,2023-02-23
1935,5878,1030,4,Good value for money!,2025-04-14
1936,5886,677,1,"Very disappointed, would not buy again.",2023-12-12
1937,5892,203,3,Okay overall.,2025-06-14
1938,5897,671,5,"Excellent product, highly recommend!",2021-12-03
1939,5897,583,1,"Very disappointed, would not buy again.",2020-03-18
1940,5897,682,5,"Excellent product, highly recommend!",2021-02-24
1941,5897,973,5,"Excellent product, highly recommend!",2025-02-17
1942,5897,531,5,"Excellent product, highly recommend!",2022-05-08
1943,5903,354,5,"Excellent product, highly recommend!",2021-05-10
1944,5908,635,4,Good value for money!,2023-07-24
1945,5908,583,4,Good value for money!,2024-07-03
1946,5908,555,1,"Very disappointed, would not buy again.",2020-10-08
1947,5928,1100,4,Good value for money!,2020-11-12
1948,5934,770,5,"Excellent product, highly recommend!",2021-05-30
1949,5934,62,3,Okay overall.,2023-12-31
1950,5943,383,5,"Excellent product, highly recommend!",2021-01-04
1951,5943,924,5,"Excellent product, highly recommend!",2020-07-01
1952,5948,638,3,Okay overall.,2025-02-20
1953,5966,418,5,"Excellent product, highly recommend!",2023-02-17
1954,5975,557,5,"Excellent product, highly recommend!",2023-05-31
1955,5975,891,5,"Excellent product, highly recommend!",2020-12-15
1956,5977,477,1,"Very disappointed, would not buy again.",2025-08-13
1957,5977,511,5,"Excellent product, highly recommend!",2020-09-07
1958,5978,1123,2,Not great quality.,2024-01-20
1959,5996,1177,4,Good value for money!,2024-06-20
1960,5998,466,4,Good value for money!,2022-05-14
1961,5998,403,5,"Excellent product, highly recommend!",2023-09-02
1962,5998,1144,3,Okay overall.,2023-02-06
1963,6001,74,4,Good value for money!,2020-11-11
1964,6001,73,5,"Excellent product, highly recommend!",2025-05-13
1965,6001,77,5,"Excellent product, highly recommend!",2023-12-09
1966,6005,757,5,"Excellent product, highly recommend!",2022-04-04
1967,6005,838,5,"Excellent product, highly recommend!",2022-07-14
1968,6005,795,5,"Excellent product, highly recommend!",2025-04-08
1969,6016,488,5,"Excellent product, highly recommend!",2021-05-01
1970,6019,910,5,"Excellent product, highly recommend!",2023-07-03
1971,6019,480,4,Good value for money!,2020-03-01
1972,6020,40,4,Good value for money!,2020-04-20
1973,6020,24,3,Okay overall.,2020-10-08
1974,6020,377,5,"Excellent product, highly recommend!",2023-03-09
1975,6021,1056,2,Not great quality.,2020-09-25
1976,6021,308,4,Good value for money!,2025-07-13
1977,6024,592,2,Not great quality.,2025-05-04
1978,6033,451,1,"Very disappointed, would not buy again.",2022-04-01
1979,6033,503,4,Good value for money!,2023-07-19
1980,6038,1196,5,"Excellent product, highly recommend!",2023-02-06
1981,6050,1089,4,Good value for money!,2021-10-10
1982,6051,601,5,"Excellent product, highly recommend!",2024-07-19
1983,6060,1129,4,Good value for money!,2020-02-26
1984,6060,1187,4,Good value for money!,2020-01-08
1985,6060,1160,5,"Excellent product, highly recommend!",2020-01-13
1986,6060,159,1,"Very disappointed, would not buy again.",2024-10-17
1987,6069,920,4,Good value for money!,2022-06-25
1988,6069,925,4,Good value for money!,2023-04-23
1989,6071,359,5,"Excellent product, highly recommend!",2023-01-10
1990,6071,504,3,Okay overall.,2024-12-09
1991,6071,426,4,Good value for money!,2024-01-10
1992,6076,1131,3,Okay overall.,2023-09-22
1993,6076,918,5,"Excellent product, highly recommend!",2025-08-16
1994,6082,1031,5,"Excellent product, highly recommend!",2023-10-18
1995,6100,234,1,"Very disappointed, would not buy again.",2020-09-10
1996,6100,37,2,Not great quality.,2022-01-20
1997,6100,889,5,"Excellent product, highly recommend!",2022-05-20
1998,6102,1121,3,Okay overall.,2024-08-08
1999,6103,1051,5,"Excellent product, highly recommend!",2022-04-25
2000,6103,1197,3,Okay overall.,2022-06-05
2001,6108,472,5,"Excellent product, highly recommend!",2020-06-06
2002,6115,839,4,Good value for money!,2022-04-28
2003,6115,741,5,"Excellent product, highly recommend!",2022-09-30
2004,6118,424,2,Not great quality.,2023-12-21
2005,6118,1034,1,"Very disappointed, would not buy again.",2024-08-30
2006,6118,679,4,Good value for money!,2022-01-04
2007,6119,832,4,Good value for money!,2022-02-27
2008,6120,1140,3,Okay overall.,2020-08-12
2009,6122,323,3,Okay overall.,2023-09-06
2010,6128,827,4,Good value for money!,2020-07-10
2011,6131,606,4,Good value for money!,2023-09-29
2012,6132,470,4,Good value for money!,2023-11-27
2013,6133,1073,3,Okay overall.,2021-10-07
2014,6137,1035,2,Not great quality.,2020-01-12
2015,6137,112,5,"Excellent product, highly recommend!",2020-12-06
2016,6140,910,4,Good value for money!,2024-04-30
2017,6140,906,3,Okay overall.,2024-01-07
2018,6150,1087,4,Good value for money!,2023-05-03
2019,6155,808,5,"Excellent product, highly recommend!",2024-05-23
2020,6155,700,5,"Excellent product, highly recommend!",2023-12-02
2021,6155,852,3,Okay overall.,2025-02-01
2022,6165,711,3,Okay overall.,2024-12-19
2023,6165,794,3,Okay overall.,2024-11-21
2024,6169,1171,4,Good value for money!,2022-07-19
2025,6171,962,5,"Excellent product, highly recommend!",2025-03-14
2026,6171,289,5,"Excellent product, highly recommend!",2022-05-11
2027,6181,377,4,Good value for money!,2022-12-25
2028,6181,104,4,Good value for money!,2024-09-28
2029,6181,534,5,"Excellent product, highly recommend!",2020-09-02
2030,6181,914,3,Okay overall.,2021-04-24
2031,6195,1123,5,"Excellent product, highly recommend!",2022-06-15
2032,6195,492,4,Good value for money!,2023-07-03
2033,6199,356,2,Not great quality.,2021-07-27
2034,6199,1074,5,"Excellent product, highly recommend!",2021-04-24
2035,6199,1172,5,"Excellent product, highly recommend!",2021-02-07
2036,6199,829,5,"Excellent product, highly recommend!",2021-07-25
2037,6200,1177,5,"Excellent product, highly recommend!",2022-12-19
2038,6205,927,4,Good value for money!,2021-07-12
2039,6205,954,3,Okay overall.,2022-08-07
2040,6211,1155,5,"Excellent product, highly recommend!",2025-05-11
2041,6216,923,4,Good value for money!,2023-11-16
2042,6220,851,3,Okay overall.,2024-10-09
2043,6220,1024,3,Okay overall.,2021-01-24
2044,6241,563,5,"Excellent product, highly recommend!",2020-12-01
2045,6241,996,3,Okay overall.,2024-10-05
2046,6241,342,2,Not great quality.,2023-01-25
2047,6241,809,5,"Excellent product, highly recommend!",2024-01-26
2048,6243,421,4,Good value for money!,2022-12-25
2049,6250,411,5,"Excellent product, highly recommend!",2023-04-01
2050,6251,917,3,Okay overall.,2021-07-11
2051,6258,1138,5,"Excellent product, highly recommend!",2020-04-21
2052,6258,1179,5,"Excellent product, highly recommend!",2021-06-12
2053,6267,866,5,"Excellent product, highly recommend!",2022-09-21
2054,6275,731,5,"Excellent product, highly recommend!",2022-07-22
2055,6275,501,5,"Excellent product, highly recommend!",2025-02-06
2056,6275,920,4,Good value for money!,2021-03-13
2057,6280,1153,5,"Excellent product, highly recommend!",2023-10-03
2058,6280,996,4,Good value for money!,2020-05-20
2059,6280,475,5,"Excellent product, highly recommend!",2025-09-04
2060,6282,1132,3,Okay overall.,2020-05-19
2061,6283,273,4,Good value for money!,2022-09-05
2062,6283,308,5,"Excellent product, highly recommend!",2021-11-15
2063,6291,335,4,Good value for money!,2025-09-08
2064,6301,300,5,"Excellent product, highly recommend!",2025-09-04
2065,6303,1096,5,"Excellent product, highly recommend!",2024-05-08
2066,6303,1133,3,Okay overall.,2020-08-12
2067,6304,890,4,Good value for money!,2024-08-25
2068,6304,95,3,Okay overall.,2024-02-21
2069,6313,617,4,Good value for money!,2021-02-05
2070,6331,231,5,"Excellent product, highly recommend!",2021-08-03
2071,6341,286,5,"Excellent product, highly recommend!",2024-03-12
2072,6344,1051,4,Good value for money!,2020-09-27
2073,6344,1142,5,"Excellent product, highly recommend!",2020-10-30
2074,6344,1035,5,"Excellent product, highly recommend!",2022-08-20
2075,6348,1036,3,Okay overall.,2021-09-21
2076,6378,772,4,Good value for money!,2025-09-30
2077,6378,789,4,Good value for money!,2020-12-24
2078,6386,719,4,Good value for money!,2023-12-29
2079,6390,217,4,Good value for money!,2024-11-06
2080,6390,1156,4,Good value for money!,2021-08-06
2081,6392,935,5,"Excellent product, highly recommend!",2020-10-05
2082,6393,1090,1,"Very disappointed, would not buy again.",2023-03-08
2083,6398,808,4,Good value for money!,2023-07-28
2084,6398,286,4,Good value for money!,2023-08-02
2085,6403,142,3,Okay overall.,2024-08-08
2086,6405,884,2,Not great quality.,2021-07-03
2087,6405,946,3,Okay overall.,2021-03-14
2088,6422,593,5,"Excellent product, highly recommend!",2022-11-01
2089,6430,564,4,Good value for money!,2023-10-17
2090,6430,866,4,Good value for money!,2022-10-01
2091,6436,418,3,Okay overall.,2020-09-07
2092,6439,935,5,"Excellent product, highly recommend!",2021-06-14
2093,6442,1178,4,Good value for money!,2020-07-13
2094,6443,669,4,Good value for money!,2024-05-17
2095,6449,1030,3,Okay overall.,2024-04-09
2096,6463,1066,5,"Excellent product, highly recommend!",2020-03-13
2097,6463,1065,5,"Excellent product, highly recommend!",2023-09-02
2098,6463,456,5,"Excellent product, highly recommend!",2021-07-27
2099,6465,1085,5,"Excellent product, highly recommend!",2021-11-07
2100,6465,675,5,"Excellent product, highly recommend!",2023-07-28
2101,6474,280,3,Okay overall.,2025-03-16
2102,6499,161,3,Okay overall.,2024-08-21
2103,6501,562,5,"Excellent product, highly recommend!",2021-04-09
2104,6509,377,2,Not great quality.,2021-09-03
2105,6513,1184,3,Okay overall.,2023-05-06
2106,6513,1054,5,"Excellent product, highly recommend!",2023-11-12
2107,6516,235,4,Good value for money!,2020-12-22
2108,6516,307,5,"Excellent product, highly recommend!",2020-06-11
2109,6516,326,5,"Excellent product, highly recommend!",2021-05-20
2110,6518,1125,4,Good value for money!,2021-10-20
2111,6518,1017,2,Not great quality.,2023-01-25
2112,6518,190,4,Good value for money!,2024-10-28
2113,6524,893,5,"Excellent product, highly recommend!",2023-06-11
2114,6524,1101,3,Okay overall.,2024-02-27
